Customer ID,Recency,Frequency,Monetary,Cluster,Customer Segment
15218.0,10,22,11468.83,1,VIP Customers
15219.0,175,2,685.45,1,VIP Customers
15220.0,51,6,1778.96,1,VIP Customers
15221.0,365,4,2062.2000000000003,0,Regular Customers
15222.0,318,11,3550.91,0,Regular Customers
15223.0,225,5,1417.95,1,VIP Customers
15224.0,357,5,871.36,0,Regular Customers
15225.0,233,1,409.4,1,VIP Customers
15226.0,310,1,154.41,0,Regular Customers
15227.0,36,9,2488.49,1,VIP Customers
15228.0,65,6,5580.27,1,VIP Customers
15229.0,585,1,160.5,0,Regular Customers
15230.0,238,2,429.6,1,VIP Customers
15231.0,620,1,250.26,0,Regular Customers
15232.0,112,2,612.06,1,VIP Customers
15233.0,400,1,59.400000000000006,0,Regular Customers
15234.0,276,1,197.0,0,Regular Customers
15235.0,217,16,2772.76,1,VIP Customers
15236.0,298,1,321.05,0,Regular Customers
15237.0,1,4,1412.32,1,VIP Customers
15238.0,28,3,1071.99,1,VIP Customers
15239.0,9,2,780.59,1,VIP Customers
15240.0,44,12,4459.98,1,VIP Customers
15241.0,66,11,3050.16,1,VIP Customers
15242.0,421,1,302.04,0,Regular Customers
15243.0,73,2,927.28,1,VIP Customers
15244.0,64,3,912.08,1,VIP Customers
15245.0,133,8,4610.84,1,VIP Customers
15246.0,237,3,780.4,1,VIP Customers
15247.0,121,3,976.06,1,VIP Customers
15248.0,410,3,1893.93,0,Regular Customers
15249.0,31,18,9266.0,1,VIP Customers
15250.0,640,1,60.0,0,Regular Customers
15251.0,8,21,20324.54,1,VIP Customers
15252.0,35,5,2103.41,1,VIP Customers
15253.0,15,8,2055.09,1,VIP Customers
15254.0,126,3,1088.35,1,VIP Customers
15255.0,66,9,3706.02,1,VIP Customers
15256.0,148,2,170.4,1,VIP Customers
15257.0,282,2,685.9,0,Regular Customers
15258.0,168,2,623.16,1,VIP Customers
15259.0,512,4,1182.38,0,Regular Customers
15260.0,99,25,8767.73,1,VIP Customers
15261.0,134,4,1508.0,1,VIP Customers
15262.0,323,3,418.82,0,Regular Customers
15263.0,106,1,156.51,1,VIP Customers
15264.0,63,2,848.4,1,VIP Customers
15265.0,150,4,3345.64,1,VIP Customers
15266.0,337,5,852.21,0,Regular Customers
15267.0,21,5,1717.36,1,VIP Customers
15268.0,478,3,961.9,0,Regular Customers
15269.0,23,3,1225.36,1,VIP Customers
15270.0,15,21,8524.86,1,VIP Customers
15271.0,6,24,4528.54,1,VIP Customers
15272.0,56,6,2030.95,1,VIP Customers
15273.0,599,1,228.96,0,Regular Customers
15274.0,3,2,716.57,1,VIP Customers
15275.0,37,1,615.14,1,VIP Customers
15276.0,65,4,619.8,1,VIP Customers
15277.0,46,2,476.34,1,VIP Customers
15278.0,561,4,496.16,0,Regular Customers
15279.0,354,5,1580.54,0,Regular Customers
15280.0,171,3,397.52,1,VIP Customers
15281.0,58,16,8543.57,1,VIP Customers
15282.0,569,1,348.59,0,Regular Customers
15283.0,389,3,148.33,0,Regular Customers
15284.0,499,1,24.75,0,Regular Customers
15285.0,407,1,94.92,0,Regular Customers
15286.0,49,1,240.55,1,VIP Customers
15287.0,21,5,856.03,1,VIP Customers
15288.0,42,10,3715.38,1,VIP Customers
15289.0,28,5,1593.09,1,VIP Customers
15290.0,4,26,10496.28,1,VIP Customers
15291.0,25,40,13517.76,1,VIP Customers
15292.0,200,1,178.39,1,VIP Customers
15293.0,665,1,247.5,0,Regular Customers
15294.0,410,1,233.35,0,Regular Customers
15295.0,653,1,207.04,0,Regular Customers
15296.0,50,12,10323.03,1,VIP Customers
15297.0,9,3,641.94,1,VIP Customers
15298.0,1,23,9061.77,1,VIP Customers
15299.0,66,10,6156.53,1,VIP Customers
15300.0,63,1,496.44,1,VIP Customers
15301.0,50,17,6909.67,1,VIP Customers
15302.0,729,1,308.0,0,Regular Customers
15303.0,289,3,1224.18,0,Regular Customers
15304.0,60,9,796.4000000000001,1,VIP Customers
15305.0,554,1,93.6,0,Regular Customers
15306.0,63,9,3484.73,1,VIP Customers
15307.0,95,1,205.3,1,VIP Customers
15308.0,273,1,310.47,0,Regular Customers
15309.0,610,4,797.96,0,Regular Customers
15310.0,478,1,1634.64,0,Regular Customers
15311.0,0,208,114966.42,2,Low Value Customers
15312.0,74,12,2930.19,1,VIP Customers
15313.0,109,1,52.0,1,VIP Customers
15314.0,198,3,820.4499999999999,1,VIP Customers
15315.0,63,2,570.5,1,VIP Customers
15316.0,326,1,165.0,0,Regular Customers
15317.0,676,1,129.75,0,Regular Customers
15318.0,3,1,312.62,1,VIP Customers
15319.0,283,1,204.5,0,Regular Customers
15320.0,43,1,267.13,1,VIP Customers
15321.0,70,12,6709.7300000000005,1,VIP Customers
15322.0,85,2,1390.86,1,VIP Customers
15323.0,562,3,434.6,0,Regular Customers
15324.0,700,1,140.22000000000003,0,Regular Customers
15325.0,103,8,1601.46,1,VIP Customers
15326.0,333,5,1700.52,0,Regular Customers
15327.0,52,1,208.75,1,VIP Customers
15328.0,407,1,107.24,0,Regular Customers
15329.0,38,11,2958.83,1,VIP Customers
15330.0,31,2,714.96,1,VIP Customers
15331.0,499,3,767.91,0,Regular Customers
15332.0,365,6,4892.68,0,Regular Customers
15333.0,207,1,1028.56,1,VIP Customers
15334.0,156,3,350.82,1,VIP Customers
15335.0,53,1,170.22,1,VIP Customers
15336.0,401,1,240.5,0,Regular Customers
15337.0,410,1,373.02,0,Regular Customers
15338.0,676,1,277.93,0,Regular Customers
15339.0,65,7,1821.02,1,VIP Customers
15340.0,561,1,105.5,0,Regular Customers
15341.0,80,2,2402.7200000000003,1,VIP Customers
15342.0,129,1,406.09,1,VIP Customers
15343.0,86,1,364.5,1,VIP Customers
15344.0,0,3,563.94,1,VIP Customers
15345.0,45,1,393.54,1,VIP Customers
15346.0,332,3,596.12,0,Regular Customers
15347.0,365,4,1162.0,0,Regular Customers
15348.0,71,1,158.04,1,VIP Customers
15349.0,157,2,463.91,1,VIP Customers
15350.0,372,2,547.6,0,Regular Customers
15351.0,11,10,3430.22,1,VIP Customers
15352.0,548,1,111.15,0,Regular Customers
15353.0,254,7,2794.4700000000003,1,VIP Customers
15354.0,602,3,284.4,0,Regular Customers
15355.0,28,2,277.05,1,VIP Customers
15356.0,30,13,3239.57,1,VIP Customers
15358.0,4,42,16425.86,1,VIP Customers
15359.0,662,8,181.35,0,Regular Customers
15360.0,39,1,427.93,1,VIP Customers
15361.0,361,4,689.07,0,Regular Customers
15362.0,448,2,613.08,0,Regular Customers
15363.0,372,2,678.11,0,Regular Customers
15364.0,95,2,913.19,1,VIP Customers
15365.0,25,13,4557.13,1,VIP Customers
15366.0,74,7,2389.08,1,VIP Customers
15367.0,56,11,5081.33,1,VIP Customers
15368.0,20,2,722.74,1,VIP Customers
15369.0,491,11,6251.26,0,Regular Customers
15370.0,40,8,3739.01,1,VIP Customers
15371.0,661,1,59.400000000000006,0,Regular Customers
15372.0,136,8,6017.06,1,VIP Customers
15373.0,7,17,3084.54,1,VIP Customers
15374.0,128,2,307.32,1,VIP Customers
15375.0,689,1,60.96,0,Regular Customers
15376.0,39,3,1221.56,1,VIP Customers
15377.0,382,4,1211.75,0,Regular Customers
15378.0,462,2,246.5,0,Regular Customers
15379.0,168,8,4877.84,1,VIP Customers
15380.0,8,11,3248.96,1,VIP Customers
15381.0,213,5,1890.57,1,VIP Customers
15382.0,14,12,13733.55,1,VIP Customers
15384.0,169,4,2027.79,1,VIP Customers
15385.0,39,3,942.08,1,VIP Customers
15386.0,185,1,394.14,1,VIP Customers
15387.0,491,1,468.65,0,Regular Customers
15388.0,269,1,140.54,0,Regular Customers
15389.0,171,5,2733.8,1,VIP Customers
15390.0,395,2,1216.66,0,Regular Customers
15391.0,583,1,289.87,0,Regular Customers
15392.0,4,7,2911.62,1,VIP Customers
15393.0,15,5,891.34,1,VIP Customers
15394.0,9,11,5286.8,1,VIP Customers
15395.0,325,1,107.45,0,Regular Customers
15396.0,112,2,796.38,1,VIP Customers
15397.0,289,1,94.0,0,Regular Customers
15398.0,15,2,1345.53,1,VIP Customers
15399.0,0,3,815.77,1,VIP Customers
15400.0,91,8,1302.3,1,VIP Customers
15401.0,451,2,216.95,0,Regular Customers
15402.0,148,6,1830.54,1,VIP Customers
15403.0,491,2,170.88,0,Regular Customers
15404.0,375,1,257.06,0,Regular Customers
15405.0,188,2,659.84,1,VIP Customers
15406.0,30,4,975.87,1,VIP Customers
15407.0,33,4,1046.74,1,VIP Customers
15408.0,263,1,267.18,0,Regular Customers
15409.0,720,1,131.25,0,Regular Customers
15410.0,83,10,4685.72,1,VIP Customers
15411.0,25,4,1348.93,1,VIP Customers
15412.0,170,1,190.53,1,VIP Customers
15413.0,691,5,6798.72,0,Regular Customers
15414.0,9,3,774.9000000000001,1,VIP Customers
15415.0,312,1,559.61,0,Regular Customers
15416.0,64,7,4572.82,1,VIP Customers
15417.0,84,1,508.8,1,VIP Customers
15418.0,424,2,449.42,0,Regular Customers
15419.0,24,1,135.86,1,VIP Customers
15420.0,433,6,743.0,0,Regular Customers
15421.0,58,10,3805.34,1,VIP Customers
15422.0,322,7,1619.97,0,Regular Customers
15423.0,37,3,266.89,1,VIP Customers
15424.0,253,3,597.78,1,VIP Customers
15425.0,399,4,1941.12,0,Regular Customers
15426.0,18,9,2156.35,1,VIP Customers
15427.0,32,3,1430.54,1,VIP Customers
15428.0,14,4,762.75,1,VIP Customers
15429.0,26,2,397.35,1,VIP Customers
15430.0,467,2,954.75,0,Regular Customers
15431.0,502,1,153.24,0,Regular Customers
15432.0,22,2,320.76,1,VIP Customers
15433.0,213,2,533.3,1,VIP Customers
15434.0,7,11,2567.06,1,VIP Customers
15435.0,21,1,149.29,1,VIP Customers
15436.0,11,3,1067.75,1,VIP Customers
15437.0,261,2,393.45,0,Regular Customers
15438.0,130,1,156.57999999999998,1,VIP Customers
15439.0,404,4,1269.05,0,Regular Customers
15440.0,54,3,383.68,1,VIP Customers
15441.0,395,3,1254.21,0,Regular Customers
15442.0,248,1,594.0,0,Regular Customers
15443.0,1,14,5114.23,1,VIP Customers
15444.0,8,2,1411.21,1,VIP Customers
15445.0,263,2,284.5,0,Regular Customers
15446.0,376,3,399.75,0,Regular Customers
15447.0,330,5,492.88,0,Regular Customers
15448.0,312,2,788.81,0,Regular Customers
15449.0,25,3,974.52,1,VIP Customers
15450.0,29,1,429.84,1,VIP Customers
15451.0,433,2,226.86,0,Regular Customers
15452.0,29,6,1785.11,1,VIP Customers
15453.0,1,7,1371.77,1,VIP Customers
15454.0,361,2,305.99,0,Regular Customers
15455.0,597,1,38.25,0,Regular Customers
15456.0,282,10,2091.52,0,Regular Customers
15457.0,261,1,237.07,0,Regular Customers
15458.0,24,2,370.44,1,VIP Customers
15459.0,416,2,202.83,0,Regular Customers
15460.0,353,1,214.26,0,Regular Customers
15461.0,460,2,429.7,0,Regular Customers
15462.0,93,4,737.05,1,VIP Customers
15463.0,28,1,126.14,1,VIP Customers
15464.0,337,1,1044.65,0,Regular Customers
15465.0,19,32,12100.4,1,VIP Customers
15466.0,84,4,1560.46,1,VIP Customers
15467.0,8,3,524.88,1,VIP Customers
15468.0,50,3,1430.48,1,VIP Customers
15469.0,49,3,874.25,1,VIP Customers
15470.0,575,1,63.42,0,Regular Customers
15471.0,1,3,1292.01,1,VIP Customers
15472.0,112,1,371.56,1,VIP Customers
15473.0,13,8,2046.0,1,VIP Customers
15474.0,595,1,150.35,0,Regular Customers
15475.0,76,1,454.11,1,VIP Customers
15476.0,379,4,2209.98,0,Regular Customers
15477.0,649,1,368.4,0,Regular Customers
15478.0,39,3,1983.48,1,VIP Customers
15479.0,732,1,147.4,0,Regular Customers
15480.0,115,5,6279.0,1,VIP Customers
15481.0,400,1,1993.34,0,Regular Customers
15482.0,15,19,14417.36,1,VIP Customers
15483.0,160,10,817.8199999999999,1,VIP Customers
15484.0,0,6,4652.1,1,VIP Customers
15485.0,29,7,4810.92,1,VIP Customers
15486.0,526,1,102.0,0,Regular Customers
15487.0,679,1,231.32,0,Regular Customers
15488.0,92,5,431.92,1,VIP Customers
15489.0,22,8,2419.61,1,VIP Customers
15490.0,429,1,210.85,0,Regular Customers
15491.0,94,6,3100.09,1,VIP Customers
15492.0,27,2,659.4599999999999,1,VIP Customers
15493.0,32,9,4121.68,1,VIP Customers
15494.0,20,5,3702.6,1,VIP Customers
15495.0,378,1,246.5,0,Regular Customers
15496.0,630,1,146.14,0,Regular Customers
15497.0,17,9,8657.39,1,VIP Customers
15498.0,2,44,24972.86,1,VIP Customers
15499.0,723,1,158.65,0,Regular Customers
15500.0,7,4,1131.56,1,VIP Customers
15501.0,404,2,399.95,0,Regular Customers
15502.0,15,14,13003.87,1,VIP Customers
15503.0,362,2,257.3,0,Regular Customers
15504.0,80,4,402.7,1,VIP Customers
15505.0,52,5,3610.96,1,VIP Customers
15506.0,22,6,2030.33,1,VIP Customers
15507.0,171,1,475.86,1,VIP Customers
15508.0,188,6,1000.27,1,VIP Customers
15509.0,379,1,152.41,0,Regular Customers
15510.0,330,1,250.0,0,Regular Customers
15511.0,11,5,900.53,1,VIP Customers
15512.0,155,4,331.58,1,VIP Customers
15513.0,32,35,26437.05,1,VIP Customers
15514.0,11,18,6392.06,1,VIP Customers
15515.0,386,1,171.81,0,Regular Customers
15516.0,44,3,62.43,1,VIP Customers
15517.0,232,1,267.03,1,VIP Customers
15518.0,63,15,4189.99,1,VIP Customers
15519.0,382,2,344.61,0,Regular Customers
15520.0,1,1,343.5,1,VIP Customers
15521.0,39,16,7098.24,1,VIP Customers
15522.0,32,2,397.99,1,VIP Customers
15523.0,83,16,17259.19,1,VIP Customers
15524.0,24,2,591.4,1,VIP Customers
15525.0,1,4,890.22,1,VIP Customers
15526.0,32,2,148.44,1,VIP Customers
15527.0,18,23,5554.89,1,VIP Customers
15528.0,253,1,229.33,0,Regular Customers
15529.0,22,12,4783.66,1,VIP Customers
15530.0,21,5,1808.68,1,VIP Customers
15531.0,7,2,1972.39,1,VIP Customers
15532.0,24,10,3738.85,1,VIP Customers
15533.0,18,3,807.57,1,VIP Customers
15534.0,725,1,162.25,0,Regular Customers
15535.0,172,6,1044.37,1,VIP Customers
15536.0,408,1,259.09,0,Regular Customers
15537.0,162,1,110.92,1,VIP Customers
15538.0,537,6,3358.4,0,Regular Customers
15539.0,6,1,538.46,1,VIP Customers
15540.0,10,2,460.68,1,VIP Customers
15541.0,113,1,85.13000000000001,1,VIP Customers
15542.0,511,3,855.71,0,Regular Customers
15543.0,287,2,242.26,0,Regular Customers
15544.0,8,20,7807.89,1,VIP Customers
15545.0,53,2,288.97,1,VIP Customers
15546.0,606,2,1079.1,0,Regular Customers
15547.0,6,26,10057.05,1,VIP Customers
15548.0,595,1,158.09,0,Regular Customers
15549.0,76,8,2334.16,1,VIP Customers
15550.0,3,12,2211.05,1,VIP Customers
15551.0,36,7,1679.81,1,VIP Customers
15552.0,216,2,252.52,1,VIP Customers
15553.0,59,1,428.93,1,VIP Customers
15554.0,277,1,217.2,0,Regular Customers
15555.0,11,36,11243.91,1,VIP Customers
15556.0,23,1,279.77,1,VIP Customers
15557.0,28,1,468.91,1,VIP Customers
15558.0,638,1,202.68,0,Regular Customers
15559.0,567,1,1109.4,0,Regular Customers
15560.0,397,2,153.52,0,Regular Customers
15561.0,11,8,1934.39,1,VIP Customers
15562.0,351,3,671.4300000000001,0,Regular Customers
15563.0,21,7,2859.46,1,VIP Customers
15564.0,462,2,70.74000000000001,0,Regular Customers
15565.0,49,2,173.16,1,VIP Customers
15566.0,392,2,227.87,0,Regular Customers
15567.0,18,1,186.01,1,VIP Customers
15568.0,2,3,758.29,1,VIP Customers
15569.0,103,10,3583.45,1,VIP Customers
15570.0,6,25,8736.49,1,VIP Customers
15571.0,11,14,3892.35,1,VIP Customers
15572.0,4,10,3965.2,1,VIP Customers
15573.0,31,5,1188.42,1,VIP Customers
15574.0,177,6,1101.44,1,VIP Customers
15575.0,619,1,30.1,0,Regular Customers
15576.0,37,1,921.37,1,VIP Customers
15577.0,150,5,396.03,1,VIP Customers
15578.0,161,1,127.1,1,VIP Customers
15579.0,68,5,1250.63,1,VIP Customers
15580.0,376,8,1375.39,0,Regular Customers
15581.0,120,38,7480.4,1,VIP Customers
15582.0,24,3,682.9100000000001,1,VIP Customers
15583.0,375,1,95.96,0,Regular Customers
15584.0,23,6,1268.2,1,VIP Customers
15585.0,176,1,455.3,1,VIP Customers
15586.0,592,3,1139.1,0,Regular Customers
15587.0,49,7,1522.0800000000002,1,VIP Customers
15588.0,677,1,579.6,0,Regular Customers
15589.0,255,3,478.53,0,Regular Customers
15590.0,381,5,1496.6,0,Regular Customers
15591.0,582,3,217.9,0,Regular Customers
15592.0,46,1,388.58,1,VIP Customers
15593.0,70,1,199.8,1,VIP Customers
15594.0,15,5,1771.78,1,VIP Customers
15595.0,487,1,357.6,0,Regular Customers
15596.0,100,9,2727.72,1,VIP Customers
15597.0,34,2,563.37,1,VIP Customers
15598.0,52,2,548.02,1,VIP Customers
15599.0,26,3,1250.06,1,VIP Customers
15600.0,427,4,1199.31,0,Regular Customers
15601.0,10,30,14191.74,1,VIP Customers
15602.0,7,16,3137.96,1,VIP Customers
15603.0,78,2,88.48,1,VIP Customers
15604.0,51,1,216.39,1,VIP Customers
15605.0,35,9,1741.95,1,VIP Customers
15606.0,60,17,5230.99,1,VIP Customers
15607.0,336,9,1708.97,0,Regular Customers
15608.0,27,5,1785.98,1,VIP Customers
15609.0,183,1,298.48,1,VIP Customers
15610.0,51,1,112.46,1,VIP Customers
15611.0,9,26,2997.28,1,VIP Customers
15612.0,35,2,195.15,1,VIP Customers
15613.0,609,1,433.72,0,Regular Customers
15614.0,437,4,3147.36,0,Regular Customers
15615.0,9,47,21373.97,1,VIP Customers
15616.0,437,1,317.11,0,Regular Customers
15617.0,395,3,828.5500000000001,0,Regular Customers
15618.0,32,4,776.851,1,VIP Customers
15619.0,10,1,336.40000000000003,1,VIP Customers
15620.0,56,4,1942.36,1,VIP Customers
15621.0,3,4,1293.03,1,VIP Customers
15622.0,42,17,7852.61,1,VIP Customers
15623.0,140,8,2437.05,1,VIP Customers
15624.0,116,4,588.13,1,VIP Customers
15625.0,103,9,3236.4,1,VIP Customers
15626.0,74,3,1067.52,1,VIP Customers
15627.0,456,2,566.9,0,Regular Customers
15628.0,4,17,5333.08,1,VIP Customers
15629.0,449,4,2240.9,0,Regular Customers
15630.0,44,3,1481.4,1,VIP Customers
15631.0,641,1,596.67,0,Regular Customers
15632.0,15,8,3285.31,1,VIP Customers
15633.0,508,13,4335.96,0,Regular Customers
15634.0,16,2,554.65,1,VIP Customers
15635.0,395,1,100.35,0,Regular Customers
15636.0,89,4,1444.58,1,VIP Customers
15637.0,52,5,797.59,1,VIP Customers
15638.0,378,6,2265.2,0,Regular Customers
15639.0,133,3,1065.08,1,VIP Customers
15640.0,3,29,23494.31,1,VIP Customers
15641.0,104,12,5345.55,1,VIP Customers
15642.0,729,1,105.78000000000002,0,Regular Customers
15643.0,191,3,664.0,1,VIP Customers
15644.0,165,4,803.54,1,VIP Customers
15645.0,18,3,1055.17,1,VIP Customers
15646.0,157,5,784.8100000000001,1,VIP Customers
15647.0,414,1,169.0,0,Regular Customers
15648.0,203,2,639.5,1,VIP Customers
15649.0,335,4,1660.35,0,Regular Customers
15650.0,521,2,553.88,0,Regular Customers
15651.0,36,5,1259.06,1,VIP Customers
15652.0,90,5,1405.94,1,VIP Customers
15653.0,92,2,877.4399999999999,1,VIP Customers
15654.0,8,2,922.53,1,VIP Customers
15655.0,242,1,560.67,1,VIP Customers
15656.0,44,4,748.5,1,VIP Customers
15657.0,22,1,30.0,1,VIP Customers
15658.0,189,8,2117.27,1,VIP Customers
15659.0,43,3,532.49,1,VIP Customers
15660.0,24,15,2603.69,1,VIP Customers
15661.0,316,8,1215.95,0,Regular Customers
15662.0,660,2,283.73,0,Regular Customers
15663.0,105,1,138.14,1,VIP Customers
15664.0,50,4,1254.03,1,VIP Customers
15665.0,167,5,3987.07,1,VIP Customers
15666.0,471,2,632.9399999999999,0,Regular Customers
15667.0,39,1,301.32,1,VIP Customers
15668.0,217,1,76.32000000000001,1,VIP Customers
15669.0,39,4,684.34,1,VIP Customers
15670.0,296,2,325.2,0,Regular Customers
15671.0,18,7,2657.13,1,VIP Customers
15672.0,724,1,45.3,0,Regular Customers
15673.0,87,9,6204.32,1,VIP Customers
15674.0,72,13,6948.2300000000005,1,VIP Customers
15675.0,80,4,542.04,1,VIP Customers
15676.0,18,3,3435.76,1,VIP Customers
15677.0,48,3,1305.63,1,VIP Customers
15678.0,52,3,1825.94,1,VIP Customers
15679.0,23,4,781.28,1,VIP Customers
15680.0,8,10,4028.69,1,VIP Customers
15681.0,24,14,2989.7,1,VIP Customers
15682.0,598,2,318.24,0,Regular Customers
15683.0,116,2,524.54,1,VIP Customers
15684.0,546,3,173.95,0,Regular Customers
15685.0,449,1,55.98,0,Regular Customers
15686.0,419,1,90.0,0,Regular Customers
15687.0,8,9,2993.1,1,VIP Customers
15688.0,418,1,190.57,0,Regular Customers
15689.0,119,3,521.03,1,VIP Customers
15690.0,3,2,239.76,1,VIP Customers
15691.0,251,4,571.3,1,VIP Customers
15692.0,27,1,191.04,1,VIP Customers
15693.0,658,1,37.5,0,Regular Customers
15694.0,0,24,9978.48,1,VIP Customers
15695.0,266,4,1131.04,0,Regular Customers
15696.0,32,13,3881.22,1,VIP Customers
15697.0,689,1,246.75,0,Regular Customers
15698.0,623,1,46.2,0,Regular Customers
15699.0,17,1,309.65,1,VIP Customers
15700.0,171,2,696.68,1,VIP Customers
15701.0,1,4,1529.0,1,VIP Customers
15702.0,475,2,140.39,0,Regular Customers
15703.0,264,1,211.5,0,Regular Customers
15704.0,139,6,3734.66,1,VIP Customers
15705.0,200,1,143.1,1,VIP Customers
15706.0,63,4,1060.56,1,VIP Customers
15707.0,34,4,916.98,1,VIP Customers
15708.0,40,9,3887.15,1,VIP Customers
15709.0,283,2,327.85,0,Regular Customers
15710.0,416,1,898.87,0,Regular Customers
15711.0,556,2,420.25,0,Regular Customers
15712.0,8,12,3472.4100000000003,1,VIP Customers
15713.0,142,4,839.64,1,VIP Customers
15714.0,11,5,783.96,1,VIP Customers
15715.0,555,5,658.02,0,Regular Customers
15716.0,145,11,2485.26,1,VIP Customers
15717.0,233,5,607.0,1,VIP Customers
15718.0,539,1,293.79,0,Regular Customers
15719.0,32,31,10195.97,1,VIP Customers
15720.0,23,2,739.22,1,VIP Customers
15721.0,11,1,471.4,1,VIP Customers
15722.0,35,11,5234.0,1,VIP Customers
15723.0,364,4,930.7,0,Regular Customers
15724.0,200,3,310.85,1,VIP Customers
15725.0,14,1,415.25,1,VIP Customers
15726.0,389,1,321.91,0,Regular Customers
15727.0,16,15,9371.71,1,VIP Customers
15728.0,379,2,544.6,0,Regular Customers
15729.0,212,3,192.55,1,VIP Customers
15730.0,65,5,1726.58,1,VIP Customers
15731.0,553,1,125.3,0,Regular Customers
15732.0,211,10,1543.97,1,VIP Customers
15733.0,282,1,162.3,0,Regular Customers
15734.0,114,4,2263.3,1,VIP Customers
15735.0,420,1,327.68,0,Regular Customers
15736.0,434,2,1767.12,0,Regular Customers
15737.0,14,8,1188.12,1,VIP Customers
15738.0,18,41,13043.32,1,VIP Customers
15739.0,65,1,449.12,1,VIP Customers
15740.0,48,1,154.88,1,VIP Customers
15741.0,457,2,208.62,0,Regular Customers
15742.0,618,1,156.87,0,Regular Customers
15743.0,15,4,775.96,1,VIP Customers
15744.0,77,1,34.8,1,VIP Customers
15745.0,18,4,1094.59,1,VIP Customers
15746.0,133,1,196.88,1,VIP Customers
15747.0,12,9,2499.81,1,VIP Customers
15748.0,39,3,609.8100000000001,1,VIP Customers
15749.0,234,3,44534.3,1,VIP Customers
15750.0,2,18,6452.991,1,VIP Customers
15751.0,460,11,1380.44,0,Regular Customers
15752.0,39,9,3924.91,1,VIP Customers
15753.0,304,1,79.2,0,Regular Customers
15754.0,50,9,3037.61,1,VIP Customers
15755.0,9,17,5993.12,1,VIP Customers
15756.0,60,4,528.01,1,VIP Customers
15757.0,65,6,2940.36,1,VIP Customers
15758.0,24,1,205.25,1,VIP Customers
15759.0,217,7,830.9300000000001,1,VIP Customers
15760.0,630,2,13916.34,0,Regular Customers
15761.0,442,1,143.05,0,Regular Customers
15762.0,64,2,583.75,1,VIP Customers
15763.0,31,2,1086.92,1,VIP Customers
15764.0,87,8,4503.08,1,VIP Customers
15765.0,666,1,370.63,0,Regular Customers
15766.0,63,3,831.06,1,VIP Customers
15768.0,115,34,15308.89,1,VIP Customers
15769.0,6,46,88612.52,1,VIP Customers
15770.0,612,1,321.45,0,Regular Customers
15771.0,603,3,1006.54,0,Regular Customers
15772.0,417,1,280.88,0,Regular Customers
15773.0,5,2,774.52,1,VIP Customers
15774.0,68,6,1288.34,1,VIP Customers
15775.0,244,2,150.5,1,VIP Customers
15776.0,132,1,241.62,1,VIP Customers
15777.0,240,7,1762.61,1,VIP Customers
15778.0,430,1,307.95,0,Regular Customers
15779.0,462,2,124.08,0,Regular Customers
15780.0,183,3,475.28,1,VIP Customers
15781.0,24,3,345.46,1,VIP Customers
15782.0,9,4,4014.1,1,VIP Customers
15783.0,10,1,246.3,1,VIP Customers
15784.0,467,2,848.3299999999999,0,Regular Customers
15785.0,32,16,5969.93,1,VIP Customers
15786.0,45,5,8501.62,1,VIP Customers
15787.0,25,3,933.26,1,VIP Customers
15788.0,508,1,221.83,0,Regular Customers
15789.0,357,6,1962.01,0,Regular Customers
15790.0,9,1,218.75,1,VIP Customers
15791.0,43,5,3608.34,1,VIP Customers
15792.0,399,2,933.84,0,Regular Customers
15793.0,14,8,2399.57,1,VIP Customers
15794.0,735,2,777.0,0,Regular Customers
15795.0,149,8,1979.87,1,VIP Customers
15796.0,0,17,5171.63,1,VIP Customers
15797.0,112,6,2821.08,1,VIP Customers
15798.0,492,3,1535.37,0,Regular Customers
15799.0,75,4,1421.34,1,VIP Customers
15800.0,106,7,1227.07,1,VIP Customers
15801.0,45,3,1063.95,1,VIP Customers
15802.0,142,1,451.42,1,VIP Customers
15803.0,50,4,1929.66,1,VIP Customers
15804.0,0,13,4206.39,1,VIP Customers
15805.0,22,30,10148.93,1,VIP Customers
15806.0,45,3,784.58,1,VIP Customers
15807.0,49,5,1817.52,1,VIP Customers
15808.0,305,21,17180.25,1,VIP Customers
15809.0,35,7,1274.44,1,VIP Customers
15810.0,78,8,2999.04,1,VIP Customers
15811.0,21,7,3486.15,1,VIP Customers
15812.0,106,12,5201.47,1,VIP Customers
15813.0,207,2,1303.91,1,VIP Customers
15814.0,16,6,2634.44,1,VIP Customers
15815.0,63,5,2100.6,1,VIP Customers
15816.0,541,2,144.14999999999998,0,Regular Customers
15817.0,420,3,2766.4,0,Regular Customers
15818.0,587,1,340.5,0,Regular Customers
15819.0,48,10,3934.79,1,VIP Customers
15820.0,319,1,206.98,0,Regular Customers
15821.0,43,2,570.96,1,VIP Customers
15822.0,2,6,1840.06,1,VIP Customers
15823.0,371,3,3882.17,0,Regular Customers
15824.0,452,2,890.94,0,Regular Customers
15825.0,171,1,532.94,1,VIP Customers
15826.0,55,4,2598.28,1,VIP Customers
15827.0,72,28,3603.14,1,VIP Customers
15828.0,374,1,1108.82,0,Regular Customers
15829.0,98,2,636.14,1,VIP Customers
15830.0,37,1,576.0,1,VIP Customers
15831.0,57,3,794.64,1,VIP Customers
15832.0,253,1,836.79,0,Regular Customers
15833.0,737,1,80.4,0,Regular Customers
15834.0,69,7,3764.39,1,VIP Customers
15835.0,43,4,954.09,1,VIP Customers
15836.0,49,1,137.37,1,VIP Customers
